# time X(m) Y(m) Z(m)
6.471000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.474000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.477000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.480000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.483000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.486000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.489000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.492000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.495000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.498000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.501000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.504000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.507000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.510000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.513000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.516000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.519000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.522000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.525000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.528000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.531000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.534000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.537000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.540000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.543000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.546000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.549000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.552000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.555000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.558000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.561000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.564000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.567000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.570000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.573000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.576000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.579000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.582000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.585000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.588000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.591000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.594000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.597000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.600000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.603000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.606000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.609000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.612000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.615000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.618000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.621000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.624000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.627000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.630000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.633000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.636000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.639000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.642000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.645000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.648000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.651000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.654000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.657000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.660000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.663000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.666000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.669000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.672000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.675000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.678000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.681000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.684000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.687000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.690000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.693000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.696000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.699000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.702000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.705000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.708000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.711000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.714000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.717000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.720000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.723000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.726000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.729000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.732000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.735000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.738000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.741000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.744000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.747000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.750000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.753000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.756000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.759000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.762000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.765000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.768000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.771000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.774000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.777000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.780000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.783000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.786000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.789000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.792000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.795000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.798000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.801000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.804000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.807000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.810000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.813000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.816000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.819000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.822000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.825000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.828000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.831000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.834000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.837000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.840000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.843000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.846000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.849000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.852000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.855000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.858000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.861000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.864000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.867000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.870000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.873000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.876000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.879000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.882000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.885000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.888000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.891000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.894000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.897000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.900000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.903000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.906000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.909000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.912000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.915000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.918000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.921000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.924000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.927000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.930000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.933000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.936000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.939000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.942000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.945000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.948000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.951000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.954000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.957000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.960000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.963000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.966000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.969000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.972000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.975000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.978000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.981000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.984000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.987000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.990000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.993000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.996000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
6.999000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.002000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.005000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.008000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.011000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.014000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.017000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.020000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.023000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.026000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.029000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.032000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.035000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.038000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.041000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.044000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.047000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.050000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.053000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.056000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.059000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.062000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.065000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.068000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.071000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.074000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.077000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.080000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.083000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.086000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.089000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.092000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.095000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.098000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.101000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.104000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.107000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.110000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.113000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.116000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.119000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.122000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.125000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.128000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.131000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.134000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.137000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.140000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.143000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.146000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.149000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.152000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.155000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.158000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.161000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.164000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.167000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.170000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.173000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.176000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.179000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.182000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.185000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.188000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.191000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.194000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.197000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.200000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.203000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.206000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.209000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.212000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.215000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.218000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.221000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.224000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.227000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.230000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.233000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.236000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.239000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.242000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.245000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.248000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.251000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.254000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.257000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.260000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.263000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.266000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.269000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.272000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.275000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.278000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.281000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.284000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.287000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.290000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.293000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.296000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.299000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.302000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.305000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.308000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.311000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.314000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.317000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.320000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.323000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.326000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.329000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.332000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.335000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.338000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.341000000000000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00
